,Unnamed: 0,sat,track_self,track_other,lons_inter,lats_inter,x_from_coast_self,x_from_coast_other,angle_acute,angle_obtuse,close_drifters_column
31,31,S3B,66,479,82.91988141232285,14.518049899967425,409000.5673420813,261082.80803788023,0.4451376184508543,2.6964550351389387,"['300234065718080', '300234065718110', '300234065718130', '300234066210760', '300234066310410', '300234066310580', '300234066310600', '300234066310880', '300234066310900', '300234066311020', '300234066311050', '300234066311080', '300234066311280', '300234066311430', '300234066311440', '300234066311470', '300234066311860']"
32,32,S3B,66,565,80.11455147443448,2.065142806090972,1820414.2464090867,799390.01944132,0.4419361907541405,2.6996564628356525,"['300234065589190', '300234065702110', '300234066315890', '300234066714010', '300534061394910', '300534061751190']"
33,33,S3B,66,593,83.38732064839787,16.52218151401784,181636.615077196,114165.6826057062,0.4454851109150275,2.6961075426747656,"['300234065718080', '300234065718110', '300234066310580', '300234066310600', '300234066310880', '300234066310900', '300234066311020', '300234066311050', '300234066311280', '300234066311430', '300234066311440', '300234066311470', '300234066311860', '300234066311900']"
34,34,S3B,66,679,80.58205236013286,4.172665943001734,1581647.2258786145,661288.7045361896,0.4423017629138477,2.6992908906759454,"['300234065515570', '300234066714010', '300234067203600']"
35,35,S3B,68,25,55.8026163644797,6.27116868746075,2164072.5426930166,1182571.9272262254,0.4503595264123626,2.6912331271774304,"['300234063707940', '300234065319870', '300234065410710']"
36,36,S3B,68,53,59.07542888238187,20.438729965721706,557241.214267592,401000.390946308,0.4551820220606853,2.686410631529108,"['300234063943900', '300534061174370', '300534061177380']"
37,37,S3B,68,139,56.27031234352958,8.359936595631222,1927372.2657173655,979227.5079934808,0.4505576378657706,2.6910350157240224,"['300234063943900', '300234065410710', '300234065411500', '300234065411970']"
38,38,S3B,68,253,56.73805507251157,10.43338668649009,1692359.9894257665,758029.2982653725,0.4505737239974621,2.691018929592331,"['300234065410710', '300534061174370']"
39,39,S3B,68,281,60.01087071033332,24.21901109796552,127687.8983339349,106643.86661676355,0.4562259691985045,2.6853666843912887,['300534061756180']
40,40,S3B,68,367,57.20545549883787,12.486122870450734,1459636.3506982226,612515.6930630655,0.4510247742266904,2.690567879363103,"['300234063349960', '300234063943900']"
41,41,S3B,68,481,57.672822792586025,14.515988827327725,1229435.5706834402,463119.0519856978,0.451435082979407,2.690157570610386,"['300234063943900', '300534061174370', '300534061174430', '300534061176390', '300534061657110', '300534062484980']"
42,42,S3B,68,567,54.86756556783118,2.0639461180728174,2640740.842393208,1511191.392490113,0.4496899508945179,2.691902702695275,"['300234063707940', '300234063943900', '300234065319870']"
43,43,S3B,68,595,58.14024503117312,16.520003832002303,1002086.1803731044,268940.6108452736,0.4516366309433241,2.689956022646469,"['300234063943900', '300234065702140', '300534061174370', '300534061756130']"
44,44,S3B,68,681,55.33505870502516,4.171312958420948,2401993.126855216,1386608.4356503985,0.4502071083891273,2.691385545200666,"['300234063707940', '300234065319870', '300234065411970', '300234067978320', '300234067979110']"
45,45,S3B,68,709,58.607753309347615,18.495125076421157,777924.7411663462,226568.8984181457,0.4526526734330885,2.6889399801567047,"['300234063943900', '300234065702140', '300534061174370', '300534061177380', '300534061657110', '300534061756130']"
46,46,S3B,94,51,87.59518905028922,6.273667770371214,1807309.323637891,1437576.0994605126,0.4491299913486218,2.692462662241171,"['300234065319870', '300234065718080', '300234066311490', '300234066315860', '300234066891150', '300234067203600']"
47,47,S3B,94,79,90.86810888466636,20.442241296167914,200359.27469981383,153381.9297887422,0.4509896755023397,2.6906029780874534,[]
48,48,S3B,94,165,88.06295530523172,8.362887748360512,1570557.2653301563,1274582.6156344106,0.449454268380582,2.692138385209211,"['300234065718130', '300234066311490', '300234066311900', '300234066315830', '300234066891150', '300234067203600']"
49,49,S3B,94,279,88.530622470709,10.436121213683746,1335568.9163969758,1073729.4393127917,0.4497100814977656,2.691882572092028,"['300234065718130', '300234066310580', '300234066311080', '300234066311900', '300234066312010']"
50,50,S3B,94,393,88.99798940996796,12.488812699306049,1102849.7049318778,995263.1058262922,0.4506307431249711,2.690961910464822,"['300234065515570', '300234066310580', '300234066311080', '300234066311280', '300234066314860']"
51,51,S3B,94,507,89.46540458480818,14.518965693009676,872615.7253840958,812511.4166867947,0.4509400707834426,2.6906525828063503,"['300234065606530', '300234065718070', '300234065718080', '300234065718110', '300234066210720', '300234066210740', '300234066210770', '300234066310490', '300234066310880', '300234066310900', '300234066311020', '300234066311050', '300234066311080', '300234066311280', '300234066311460', '300234066311860']"
52,52,S3B,94,593,86.66006253862153,2.065767406176131,2284055.135254655,1752875.8166319146,0.4482283349199151,2.693364318669878,"['300234065319870', '300534061751190']"
53,53,S3B,94,621,89.93287602518791,16.523252579964634,645234.9105546712,571152.4466717278,0.4508238623690562,2.6907687912207368,"['300234065606530', '300234066210720', '300234066210730', '300234066210740', '300234066310880', '300234066311020', '300234066311440', '300234066314870', '300234066314890']"
54,54,S3B,94,707,87.12758383105498,4.173438644944725,2045272.645988623,1588059.9251962905,0.4486492211538829,2.6929434324359103,"['300234065702110', '300234067203600']"
55,55,S3B,94,735,90.40038787719524,18.498427079094437,421066.9261673027,367262.5907339783,0.4509845714051277,2.6906080821846654,"['300234065606530', '300234066210720', '300234066311020', '300234066311280', '300234066311440']"
56,56,S3B,96,53,62.34815987067992,6.271431206154811,2103336.5107003334,2007804.7071277224,0.4547076440039618,2.6868850095858314,"['300234065412430', '300534060257390']"
57,57,S3B,96,81,65.6209609412379,20.43977476415768,496419.6161959463,544128.5320971913,0.4558217505162154,2.685770903073578,['147120']
58,58,S3B,96,167,62.81588016759575,8.36043553871906,1866609.8720362985,1839063.089161816,0.455304150725701,2.686288502864092,"['300234066610000', '300234067979120']"
59,59,S3B,96,195,66.08864327159611,22.34856168542829,279582.67614312,340327.24258588126,0.4559519287704619,2.685640724819331,['300234066899280']
60,60,S3B,96,281,63.283556392468405,10.43371717601941,1631617.1178969317,1671277.3870729934,0.455751591141781,2.685841062448012,"['300234066610000', '300234067979120', '300234067979170', '300534061751160', '300534062363410', '300534062363580', '300534063317110']"
61,61,S3B,96,309,66.55627340148824,24.21974125434268,66903.18133203137,141005.51080369198,0.4560188759975138,2.685573777592279,[]
62,62,S3B,96,395,63.75090137157184,12.48633689820646,1398907.1269403931,1446377.604924198,0.4558593751604599,2.6857332784293333,"['300234063349960', '300234066790670', '300534062363410', '300534062363490', '300534062484980']"
63,63,S3B,96,509,64.2183011239651,14.516467324653116,1168676.8036797985,1209185.2623780917,0.45579460634615,2.685798047243643,"['300234065702150', '300234066794670', '300534062363630']"
64,64,S3B,96,595,61.41305794078962,2.063718088232759,2580059.495374831,1907637.3979252784,0.4511622528866006,2.6904304007031925,"['300234065319870', '300234067209250', '300234067979110', '300234067979120']"
65,65,S3B,96,623,64.68573063550414,16.52063445689643,941310.6276873362,988913.862887598,0.4558473860364971,2.685745267553296,"['300234065702150', '300234066794670', '300534061176390']"
66,66,S3B,96,709,61.88056672796703,4.171285801006031,2341289.4738131105,1850654.3637178,0.4521782953763651,2.689414358213428,"['300234065319870', '300234067209250', '300234067979110']"
67,67,S3B,96,737,65.15325309775261,18.49592962476935,717129.9294386366,757738.6590257412,0.4557850850435852,2.685807568546208,"['300234063349960', '300234065702140', '300534061177380']"
68,68,S3B,122,79,94.14064387561652,6.275194364279567,1148273.978610406,1760158.6752743914,0.447310201910245,2.6942824516795483,"['300234065718080', '300234066311490', '300234066312020']"
69,69,S3B,122,193,94.60838598524732,8.364300425593049,911533.4762267142,1570426.8935226817,0.4475824413153003,2.6940102122744927,"['300234066311020', '300234066311120', '300234066311490', '300234066311590', '300234066311900', '300234066312010']"
70,70,S3B,122,307,95.0760081681224,10.437327273330602,676567.2486506926,1093683.6637245046,0.4461343359963935,2.6954583175933995,"['300234065718080', '300234065718110', '300234066311020', '300234066311120', '300234066311240', '300234066311460', '300234066311490', '300234066311590', '300234066312020', '300234066891150']"
71,71,S3B,122,421,95.54333822192174,12.489843613017628,443866.69091713935,713211.3802148842,0.4453296520634992,2.696263001526294,"['300234065606530', '300234065718070', '300234066311020', '300234066311240', '300234066311460', '300234066891150']"
72,72,S3B,122,535,96.01075217579653,14.519978042736492,213633.80683519243,160154.92015038757,0.4449797822812991,2.696612871308494,['300234065718070']
73,73,S3B,122,621,93.20551966447265,2.067298308196596,1625021.8545438563,2209804.643224522,0.4471443887769615,2.694448264812832,[]
74,74,S3B,122,735,93.67300148003876,4.1747972830189255,1386257.647667023,1991317.967177888,0.447305097813033,2.69428755577676,['300234065618120']
75,75,S3B,124,81,68.893691317383,6.272055236004585,1747115.4118995557,2150975.1434441656,0.453326349112794,2.688266304476999,"['300234065319870', '300234065702110', '300234066610000', '300234066790670', '300234066794670', '300234067209250', '300234067979120', '300234067979170', '300234067979180', '300534062363580']"
76,76,S3B,124,109,72.16649032914873,20.44074393177748,140154.5641675187,72655.67608872568,0.4500076931823634,2.69158496040743,[]
77,77,S3B,124,195,69.3614247268814,8.361181751621823,1510374.033194216,1927272.8281037607,0.4534565273670404,2.6881361262227528,"['300234065702110', '300234067209250', '300234067979120', '300234067979170', '300534061290660', '300534061753150', '300534062363630', '300534062484980']"
78,78,S3B,124,309,69.82903113373037,10.43421449978093,1275408.6001726096,1705665.2166191165,0.4535234745940923,2.688069178995701,"['300234067209250', '300234067979120', '300534060257390', '300534060351160', '300534061753150']"
79,79,S3B,124,423,70.2963480693945,12.486768915297574,1042705.1700171082,1291514.4446272696,0.4521870463825582,2.689405607207235,"['300234063349960', '300534061753150']"
80,80,S3B,124,537,70.76375400221566,14.516980023507768,812464.9360805829,973643.8328632786,0.4515656822821759,2.690026971307617,"['300234066891150', '300234066899280']"
81,81,S3B,124,623,67.95855747571855,2.064060804814372,2223871.9131461917,2627628.0911806365,0.4533519846330757,2.688240668956717,['300234065319870']
82,82,S3B,124,651,71.23119314214605,16.52124058479319,585087.5387161331,706125.2568418877,0.4513280645215263,2.690264589068267,"['300234063943900', '300234066899280']"
83,83,S3B,124,737,68.42605711531965,4.171657964100531,1985097.7702057275,2381859.782584188,0.4532896836401638,2.6883029699496293,"['300234065319870', '300234067979120', '300534060257390', '300534061751190']"
84,84,S3B,124,765,71.69878153460488,18.496856864044982,360869.9146041753,253317.7254919217,0.4497988798466171,2.691793773743176,[]
85,85,S3B,126,311,44.58211719996108,10.433266436087411,280845.81738737907,247176.08603527432,0.444397261538019,2.697195392051774,['300234065411500']
86,86,S3B,126,425,45.04943067901947,12.4855846923364,48166.72959009711,27799.82393071058,0.4444212074901094,2.697171446099684,[]
87,87,S3B,152,109,75.43935136304249,6.272253183551413,403145.77304942993,1679597.5472025156,0.4440932094347953,2.6974994441549978,"['300234065701980', '300234067203600', '300534060257390', '300534060351160', '300534062363580', '300534063317110']"
88,88,S3B,152,223,75.90713714182607,8.361517068989128,166386.6853959193,455158.7388198704,0.4395210507770041,2.702071602812789,"['300234066891150', '300534060257390']"
89,89,S3B,152,651,74.50412866524154,2.0640408868139,879931.1955068747,2344916.636173616,0.4454135807739582,2.696179072815835,"['300234065319870', '300534061751190', '300534061753150']"
90,90,S3B,152,765,74.9716887394381,4.1718202667955175,641134.3262860661,1877534.0641241225,0.443884396099049,2.697708257490744,"['300234065702110', '300234066794670', '300534064401710']"
91,91,S3B,154,111,50.19243329514977,6.2713477657762615,1148582.6044584028,873541.3025928312,0.4428827222285913,2.698709931361202,"['300234063707940', '300234063943900', '300234065411970', '300234065412430', '300234065412630', '300234065412640']"
92,92,S3B,154,225,50.66018807285156,8.360300414832066,911858.296703472,704109.4260042224,0.4431158701201049,2.698476783469688,"['300234063349960', '300234063943900', '300234065410710', '300234065411500', '300234065412630', '300234065412640', '300534061174370']"
93,93,S3B,154,453,51.5950152953142,12.484949358820392,444290.8272554295,296573.71904503467,0.4433588554763658,2.6982337981134275,"['300234065410710', '300234065411500']"
94,94,S3B,154,567,52.06243101296769,14.514963420887636,214070.7496333232,99984.02864135854,0.4434777581923474,2.698114895397446,['300234065411500']
95,95,S3B,154,653,49.257194753482,2.0634304353639434,1625335.6011885551,1282643.0688592754,0.4425942149696987,2.6989984386200945,[]
96,96,S3B,154,767,49.72474865310165,4.170995687883044,1386562.4755061262,1084415.03670775,0.44277177508092,2.698820878508873,"['300234063707940', '300234065411670']"
97,97,S3B,180,23,81.51734143600707,4.171995276853288,1709944.9360464336,855872.5799547811,0.4435660880775292,2.698026565512264,"['300234065515570', '300234066714010', '300234067203600']"
98,98,S3B,180,51,84.79024038111919,18.49731746118631,85695.98520390474,51455.12808408037,0.4470855538602153,2.6945070997295777,"['300234065606530', '300234066210720', '300234066311280']"
99,99,S3B,180,137,81.98504179547042,6.272622018784077,1471935.5652222498,907061.062644324,0.4445322114981582,2.697060442091635,"['300234065515570', '300234065701980', '300234066311490', '300234066315830', '300234066315860', '300234066714010', '300234067203600']"
100,100,S3B,180,251,82.45279063322467,8.36173993920652,1235194.0916940905,831280.9607510355,0.4452616809197233,2.69633097267007,"['300234065515570', '300234066311060', '300234066311430', '300234066311900']"
101,101,S3B,180,365,82.92022920842437,10.433947691968765,1000321.0940406836,663664.2363852334,0.4455549810105915,2.6960376725792017,"['300234065481940', '300234065718080', '300234066310600', '300234066311060', '300234066311430']"
102,102,S3B,180,479,83.38760139444601,12.486658039508155,767598.9229302008,491458.7301540903,0.4458364049673353,2.695756248622458,"['300234065481940', '300234065718080', '300234066210760', '300234066311280', '300234066311470', '300234066311900']"
103,103,S3B,180,593,83.85503659773946,14.516903877262582,537353.7354232401,341659.9287210261,0.4461838974315085,2.6954087561582845,"['300234065718060', '300234065718080', '300234065718130', '300234066310580', '300234066310600', '300234066310900', '300234066311050', '300234066311080', '300234066311280', '300234066311430', '300234066311440', '300234066311470', '300234066311490', '300234066311880', '300234066311900']"
104,104,S3B,180,679,81.04978704412575,2.064211628783679,1948741.151074788,900162.6322162934,0.4430005494303287,2.6985921041594643,"['300234065319870', '300234065589190', '300234065702110', '300234066315890', '300234066714010', '300534061394910', '300534061751190']"
105,105,S3B,180,707,84.32256138931982,16.521429515092684,309945.30710326217,188219.78959166064,0.4466047836654764,2.694987869924317,"['300234065718060', '300234065718070', '300234065718080', '300234065718110', '300234066310370', '300234066310580', '300234066310600', '300234066310880', '300234066310900', '300234066311020', '300234066311050', '300234066311280', '300234066311430', '300234066311440', '300234066311470', '300234066311860', '300234066311900']"
106,106,S3B,182,25,56.270343134763024,4.170540975812769,2375679.822429197,1420582.525919826,0.450131813788258,2.691460839801535,"['300234063707940', '300234065411970', '300234067979110']"
107,107,S3B,182,53,59.54313614461702,18.495009673912524,751537.4193465695,621697.3664376441,0.4549543094365807,2.6866383441532125,"['300234065702150', '300534061657110', '300534061756130', '300534061756180']"
108,108,S3B,182,139,56.73803562346372,6.271034047467529,2137687.076619434,1215945.5700707943,0.4503299252416659,2.691262728348127,"['300234063707940', '300234065319870', '300234065410710', '300234065411970', '300234065412430']"
109,109,S3B,182,167,60.01087424512954,20.438900916987947,530821.4641885137,468968.0619488137,0.4555508161583197,2.6860418374314734,"['300234063943900', '300234065702140', '300234065702150', '300534061174370', '300534061177380', '300534061756130', '300534061756180']"
110,110,S3B,182,253,57.20577097821242,8.360006428672815,1900963.6653196225,993035.9034335358,0.4503460113733574,2.691246642216436,['300234065411500']
111,111,S3B,182,281,60.47856837661187,22.347659311346103,313987.34039865044,319343.46961297205,0.4559982565743998,2.685594397015393,['300534061756180']
112,112,S3B,182,367,57.67318929851794,10.43205358234175,1666110.463771182,845393.4389348532,0.4507970616025858,2.6907955919872077,['300234065410710']
113,113,S3B,182,395,60.94580310298812,24.217196853366666,101494.06745293454,114655.02034912398,0.4561060405930786,2.6854866129967148,['300534061756180']
